,time_period,roadmap_group,prediction
2834,2021-05-01,Z6,130.13135283957865
2835,2021-06-01,Z6,109.08600138340627
2836,2021-07-01,Z6,99.63853670331488
2837,2021-08-01,Z6,118.98153159434976
2838,2021-09-01,Z6,130.81906736869604
2839,2021-10-01,Z6,116.08862230611942
2840,2018-11-01,Z6-23.8-KAB,
2841,2018-12-01,Z6-23.8-KAB,
2842,2019-01-01,Z6-23.8-KAB,
2843,2019-02-01,Z6-23.8-KAB,
2844,2019-03-01,Z6-23.8-KAB,
2845,2019-04-01,Z6-23.8-KAB,
2846,2019-05-01,Z6-23.8-KAB,
2847,2019-06-01,Z6-23.8-KAB,
2848,2019-07-01,Z6-23.8-KAB,
2849,2019-08-01,Z6-23.8-KAB,
2850,2019-09-01,Z6-23.8-KAB,
2851,2019-10-01,Z6-23.8-KAB,
2852,2019-11-01,Z6-23.8-KAB,247.88970905983308
2853,2019-12-01,Z6-23.8-KAB,89.50823436411459
2854,2020-01-01,Z6-23.8-KAB,75.25549953594225
2855,2020-02-01,Z6-23.8-KAB,48.735105852812666
2856,2020-03-01,Z6-23.8-KAB,68.93709981114446
2857,2020-04-01,Z6-23.8-KAB,10.056959192361704
2858,2020-05-01,Z6-23.8-KAB,66.42787130113228
2859,2020-06-01,Z6-23.8-KAB,-4.7961723722305525
2860,2020-07-01,Z6-23.8-KAB,3.45649649273263
2861,2020-08-01,Z6-23.8-KAB,1.6341303613553952
2862,2020-09-01,Z6-23.8-KAB,6.813138110208294
2863,2020-10-01,Z6-23.8-KAB,14.867379662975521
2864,2020-11-01,Z6-23.8-KAB,106.93679950619749
2865,2020-12-01,Z6-23.8-KAB,124.13070072651544
2866,2021-01-01,Z6-23.8-KAB,32.4365195958608
2867,2021-02-01,Z6-23.8-KAB,16.145336021056643
2868,2021-03-01,Z6-23.8-KAB,23.75522682203718
2869,2021-04-01,Z6-23.8-KAB,21.742551161642808
2870,2021-05-01,Z6-23.8-KAB,20.007974513088705
2871,2021-06-01,Z6-23.8-KAB,18.53301982952528
2872,2021-07-01,Z6-23.8-KAB,17.23645458559672
2873,2021-08-01,Z6-23.8-KAB,16.117441987928466
2874,2021-09-01,Z6-23.8-KAB,16.348193835616488
2875,2021-10-01,Z6-23.8-KAB,29.128844402512335
