,time_period,roadmap_group,prediction,Horizon
503,2021-07-01,Chrome AIO,1102.0255448717899,1
504,2021-08-01,Chrome AIO,569.3475738518147,1
505,2021-09-01,Chrome AIO,604.9882759778413,1
506,2021-10-01,Chrome AIO,311.578659420508,1
507,2017-12-01,Chromebox,,1
508,2018-01-01,Chromebox,,1
509,2018-02-01,Chromebox,,1
510,2018-03-01,Chromebox,,1
511,2018-04-01,Chromebox,,1
512,2018-05-01,Chromebox,,1
513,2018-06-01,Chromebox,,1
514,2018-07-01,Chromebox,,1
515,2018-08-01,Chromebox,,1
516,2018-09-01,Chromebox,,1
517,2018-10-01,Chromebox,,1
518,2018-11-01,Chromebox,,1
519,2018-12-01,Chromebox,15311.598523038845,1
520,2019-01-01,Chromebox,6083.504678430463,1
521,2019-02-01,Chromebox,7533.130239842607,1
522,2019-03-01,Chromebox,7128.131023604409,1
523,2019-04-01,Chromebox,6661.796090098039,1
524,2019-05-01,Chromebox,4431.252639137659,1
525,2019-06-01,Chromebox,3896.466651069901,1
526,2019-07-01,Chromebox,2797.785881455207,1
527,2019-08-01,Chromebox,1638.6143583290493,1
528,2019-09-01,Chromebox,544.203377630652,1
529,2019-10-01,Chromebox,1025.7063482242504,1
530,2019-11-01,Chromebox,2230.7243876033535,1
531,2019-12-01,Chromebox,2012.3625648016127,1
532,2020-01-01,Chromebox,5991.402251623872,1
533,2020-02-01,Chromebox,16113.965982928983,1
534,2020-03-01,Chromebox,15419.574185546187,1
535,2020-04-01,Chromebox,15330.480546445779,1
536,2020-05-01,Chromebox,11207.624576405278,1
537,2020-06-01,Chromebox,14038.05172613233,1
538,2020-07-01,Chromebox,8085.974653250469,1
539,2020-08-01,Chromebox,4662.059119866068,1
540,2020-09-01,Chromebox,2335.5232951216285,1
541,2020-10-01,Chromebox,1831.2908728404004,1
542,2020-11-01,Chromebox,1492.0841641643535,1
543,2020-12-01,Chromebox,1984.0131614888662,1
544,2021-01-01,Chromebox,2294.155373103131,1
545,2021-02-01,Chromebox,2623.244058714505,1
546,2021-03-01,Chromebox,2686.826007692472,1
547,2021-04-01,Chromebox,2043.8609436534455,1
548,2021-05-01,Chromebox,2622.718794029379,1
549,2021-06-01,Chromebox,2709.28758752073,1
550,2021-07-01,Chromebox,2997.7629024046187,1
551,2021-08-01,Chromebox,4228.632622268489,1
552,2021-09-01,Chromebox,7122.741915243851,1
553,2021-10-01,Chromebox,5954.134973696008,1
554,2021-11-01,Chromebox,6848.561581866525,1
555,2019-12-01,ConceptD-CM100,,1
556,2020-01-01,ConceptD-CM100,,1
557,2020-02-01,ConceptD-CM100,,1
558,2020-03-01,ConceptD-CM100,,1
559,2020-04-01,ConceptD-CM100,,1
560,2020-05-01,ConceptD-CM100,,1
561,2020-06-01,ConceptD-CM100,,1
562,2020-07-01,ConceptD-CM100,,1
563,2020-08-01,ConceptD-CM100,,1
564,2020-09-01,ConceptD-CM100,,1
565,2020-10-01,ConceptD-CM100,,1
566,2020-11-01,ConceptD-CM100,,1
567,2020-12-01,ConceptD-CM100,97.62348372611795,1
568,2021-01-01,ConceptD-CM100,133.29002018903716,1
569,2021-02-01,ConceptD-CM100,96.10130097600023,1
570,2021-03-01,ConceptD-CM100,86.5086729146462,1
571,2021-04-01,ConceptD-CM100,176.69443771850737,1
572,2021-05-01,ConceptD-CM100,44.73280322056557,1
573,2021-06-01,ConceptD-CM100,33.97167659759959,1
574,2021-07-01,ConceptD-CM100,27.895436807455926,1
575,2021-08-01,ConceptD-CM100,3.1186701551424,1
576,2021-09-01,ConceptD-CM100,1.2952936640200359,1
577,2021-10-01,ConceptD-CM100,0.5758432883956555,1
578,2020-08-01,ConceptD-CT300,,1
579,2020-09-01,ConceptD-CT300,,1
580,2020-10-01,ConceptD-CT300,,1
581,2020-11-01,ConceptD-CT300,,1
582,2020-12-01,ConceptD-CT300,,1
583,2021-01-01,ConceptD-CT300,,1
584,2021-02-01,ConceptD-CT300,,1
585,2021-03-01,ConceptD-CT300,,1
586,2021-04-01,ConceptD-CT300,,1
587,2021-05-01,ConceptD-CT300,,1
588,2021-06-01,ConceptD-CT300,,1
589,2021-07-01,ConceptD-CT300,,1
590,2021-08-01,ConceptD-CT300,299.4770065505945,1
591,2021-09-01,ConceptD-CT300,178.97806550736604,1
592,2021-10-01,ConceptD-CT300,122.47012424927995,1
593,2019-05-01,ConceptD-CT500,,1
594,2019-06-01,ConceptD-CT500,,1
595,2019-07-01,ConceptD-CT500,,1
596,2019-08-01,ConceptD-CT500,,1
597,2019-09-01,ConceptD-CT500,,1
598,2019-10-01,ConceptD-CT500,,1
599,2019-11-01,ConceptD-CT500,,1
600,2019-12-01,ConceptD-CT500,,1
601,2020-01-01,ConceptD-CT500,,1
602,2020-02-01,ConceptD-CT500,,1
603,2020-03-01,ConceptD-CT500,,1
604,2020-04-01,ConceptD-CT500,,1
605,2020-05-01,ConceptD-CT500,100.6755885742891,1
606,2020-06-01,ConceptD-CT500,95.28385890323358,1
607,2020-07-01,ConceptD-CT500,89.23017153732947,1
608,2020-08-01,ConceptD-CT500,123.83377723021744,1
609,2020-09-01,ConceptD-CT500,72.23209756212675,1
610,2020-10-01,ConceptD-CT500,77.1137505065488,1
611,2020-11-01,ConceptD-CT500,139.85376673703416,1
612,2020-12-01,ConceptD-CT500,81.45028005977495,1
613,2021-01-01,ConceptD-CT500,53.26616640443672,1
614,2021-02-01,ConceptD-CT500,75.6095136515587,1
615,2021-03-01,ConceptD-CT500,104.2506314704695,1
616,2021-04-01,ConceptD-CT500,44.65668931807802,1
617,2021-05-01,ConceptD-CT500,70.23936860586247,1
618,2021-06-01,ConceptD-CT500,70.99762590301339,1
619,2021-07-01,ConceptD-CT500,53.02017707989735,1
620,2021-08-01,ConceptD-CT500,34.28291446390161,1
621,2021-09-01,ConceptD-CT500,186.33356137814158,1
622,2021-10-01,ConceptD-CT500,97.36818207857638,1
623,2019-11-01,ConceptD-CT700,,1
624,2019-12-01,ConceptD-CT700,,1
625,2020-01-01,ConceptD-CT700,,1
626,2020-02-01,ConceptD-CT700,,1
627,2020-03-01,ConceptD-CT700,,1
628,2020-04-01,ConceptD-CT700,,1
629,2020-05-01,ConceptD-CT700,,1
630,2020-06-01,ConceptD-CT700,,1
631,2020-07-01,ConceptD-CT700,,1
632,2020-08-01,ConceptD-CT700,,1
633,2020-09-01,ConceptD-CT700,,1
634,2020-10-01,ConceptD-CT700,,1
635,2020-11-01,ConceptD-CT700,28.30889640082305,1
636,2020-12-01,ConceptD-CT700,30.234848225021278,1
637,2021-01-01,ConceptD-CT700,22.935981577961343,1
638,2021-02-01,ConceptD-CT700,12.560185205067766,1
639,2021-03-01,ConceptD-CT700,11.65465855368981,1
640,2021-04-01,ConceptD-CT700,13.480806724916103,1
641,2021-05-01,ConceptD-CT700,10.154077746177048,1
642,2021-06-01,ConceptD-CT700,6.4124029556334925,1
643,2021-07-01,ConceptD-CT700,9.970515490357355,1
644,2021-08-01,ConceptD-CT700,7.208516691278663,1
645,2021-09-01,ConceptD-CT700,4.7955876023151855,1
646,2021-10-01,ConceptD-CT700,13.089523848359935,1
647,2019-07-01,ConceptD-CT900,,1
648,2019-08-01,ConceptD-CT900,,1
649,2019-09-01,ConceptD-CT900,,1
650,2019-10-01,ConceptD-CT900,,1
651,2017-02-01,Essential-S2,,1
652,2017-03-01,Essential-S2,,1
653,2017-04-01,Essential-S2,,1
654,2017-05-01,Essential-S2,,1
655,2017-06-01,Essential-S2,,1
656,2017-07-01,Essential-S2,,1
657,2017-08-01,Essential-S2,,1
658,2017-09-01,Essential-S2,,1
659,2017-10-01,Essential-S2,,1
660,2017-11-01,Essential-S2,,1
661,2017-12-01,Essential-S2,,1
662,2018-01-01,Essential-S2,,1
663,2018-02-01,Essential-S2,22001.70950310073,1
664,2018-03-01,Essential-S2,8752.163025498325,1
665,2018-04-01,Essential-S2,15732.412805232287,1
666,2018-05-01,Essential-S2,12332.650640944548,1
667,2018-06-01,Essential-S2,6153.009950834827,1
668,2018-07-01,Essential-S2,7094.680634421376,1
669,2018-08-01,Essential-S2,3730.280507497855,1
670,2018-09-01,Essential-S2,3041.3253612668173,1
671,2018-10-01,Essential-S2,10735.586092599335,1
672,2018-11-01,Essential-S2,6808.779732954951,1
673,2018-12-01,Essential-S2,15700.631033790367,1
674,2019-01-01,Essential-S2,6458.479260136859,1
675,2019-02-01,Essential-S2,3341.4113089027605,1
676,2019-03-01,Essential-S2,6645.510977694949,1
677,2019-04-01,Essential-S2,11049.727568266231,1
678,2019-05-01,Essential-S2,8377.174139493149,1
679,2019-06-01,Essential-S2,9342.6653777293,1
680,2019-07-01,Essential-S2,10310.71580243974,1
681,2019-08-01,Essential-S2,8467.099668018276,1
682,2019-09-01,Essential-S2,7615.9900861932365,1
683,2019-10-01,Essential-S2,8353.474199670587,1
684,2019-11-01,Essential-S2,8732.883169013458,1
685,2019-12-01,Essential-S2,9257.060423806539,1
686,2020-01-01,Essential-S2,8890.112930084435,1
687,2020-02-01,Essential-S2,8113.0010343680115,1
688,2020-03-01,Essential-S2,8403.148350061861,1
689,2020-04-01,Essential-S2,8740.178431449784,1
690,2020-05-01,Essential-S2,8467.458542931872,1
691,2020-06-01,Essential-S2,8318.821997052388,1
692,2020-07-01,Essential-S2,8523.385574701573,1
693,2020-08-01,Essential-S2,7546.022064947643,1
694,2020-09-01,Essential-S2,7357.842465160305,1
695,2020-10-01,Essential-S2,6089.463708267196,1
696,2020-11-01,Essential-S2,6031.880608217806,1
697,2020-12-01,Essential-S2,6160.365186940618,1
698,2021-01-01,Essential-S2,6778.948418437267,1
699,2021-02-01,Essential-S2,6882.84097986352,1
700,2021-03-01,Essential-S2,6685.531448408587,1
701,2021-04-01,Essential-S2,6822.642129394966,1
702,2021-05-01,Essential-S2,6667.4914883114125,1
703,2021-06-01,Essential-S2,6270.91353339899,1
704,2021-07-01,Essential-S2,6290.04545975381,1
705,2021-08-01,Essential-S2,5995.345555319389,1
706,2021-09-01,Essential-S2,5301.372321844134,1
707,2021-10-01,Essential-S2,5073.09103352438,1
708,2018-04-01,Essential-X2,,1
709,2018-05-01,Essential-X2,,1
710,2018-06-01,Essential-X2,,1
711,2018-07-01,Essential-X2,,1
712,2018-08-01,Essential-X2,,1
713,2018-09-01,Essential-X2,,1
714,2018-10-01,Essential-X2,,1
715,2018-11-01,Essential-X2,,1
716,2018-12-01,Essential-X2,,1
717,2019-01-01,Essential-X2,,1
718,2019-02-01,Essential-X2,,1
719,2019-03-01,Essential-X2,,1
720,2019-04-01,Essential-X2,536.9345342865286,1
721,2019-05-01,Essential-X2,143.99707815867427,1
722,2019-06-01,Essential-X2,331.51985753728934,1
723,2019-07-01,Essential-X2,190.15232261994328,1
724,2019-08-01,Essential-X2,73.42842860483316,1
725,2019-09-01,Essential-X2,70.46367692756384,1
726,2019-10-01,Essential-X2,781.396656665537,1
727,2019-11-01,Essential-X2,242.7455131743617,1
728,2019-12-01,Essential-X2,136.3657053264643,1
729,2020-01-01,Essential-X2,46.71420948108852,1
730,2020-02-01,Essential-X2,76.23616612432073,1
731,2020-03-01,Essential-X2,24.059061645618428,1
732,2020-04-01,Essential-X2,64.51735691152382,1
733,2020-05-01,Essential-X2,190.41513906421105,1
734,2020-06-01,Essential-X2,98.74237194601032,1
735,2020-07-01,Essential-X2,118.50751729773206,1
736,2020-08-01,Essential-X2,95.001475248949,1
737,2020-09-01,Essential-X2,78.7251310200618,1
738,2020-10-01,Essential-X2,30.966263379737818,1
739,2020-11-01,Essential-X2,3.0710207781817527,1
740,2020-12-01,Essential-X2,-10.320755174556473,1
741,2021-01-01,Essential-X2,-14.595042656964297,1
742,2021-02-01,Essential-X2,-13.305223475447665,1
743,2021-03-01,Essential-X2,-0.21399334282574323,1
744,2021-04-01,Essential-X2,-10.129819893696705,1
745,2021-05-01,Essential-X2,-8.32104138753821,1
746,2021-06-01,Essential-X2,-4.258690182990225,1
747,2021-07-01,Essential-X2,-1.736623465040096,1
748,2021-08-01,Essential-X2,0.19326003162418448,1
749,2021-09-01,Essential-X2,0.7850085433488921,1
750,2021-10-01,Essential-X2,1.0100522094649438,1
751,2020-10-01,Essential-Z2,,1
752,2020-11-01,Essential-Z2,,1
753,2020-12-01,Essential-Z2,,1
754,2021-01-01,Essential-Z2,,1
755,2021-02-01,Essential-Z2,,1
756,2021-03-01,Essential-Z2,,1
757,2021-04-01,Essential-Z2,,1
758,2021-05-01,Essential-Z2,,1
759,2021-06-01,Essential-Z2,,1
760,2021-07-01,Essential-Z2,,1
761,2021-08-01,Essential-Z2,,1
762,2021-09-01,Essential-Z2,,1
763,2021-10-01,Essential-Z2,743.5838769331077,1
764,2021-11-01,Essential-Z2,575.9252115030603,1
765,2016-09-01,Gaming - Aspire-GX,,1
766,2016-10-01,Gaming - Aspire-GX,,1
767,2016-11-01,Gaming - Aspire-GX,,1
768,2016-12-01,Gaming - Aspire-GX,,1
769,2017-01-01,Gaming - Aspire-GX,,1
770,2017-02-01,Gaming - Aspire-GX,,1
771,2017-03-01,Gaming - Aspire-GX,,1
772,2017-04-01,Gaming - Aspire-GX,,1
773,2017-05-01,Gaming - Aspire-GX,,1
774,2017-06-01,Gaming - Aspire-GX,,1
775,2017-07-01,Gaming - Aspire-GX,,1
776,2017-08-01,Gaming - Aspire-GX,,1
777,2017-09-01,Gaming - Aspire-GX,2827.4168948714578,1
778,2017-10-01,Gaming - Aspire-GX,4265.953375528941,1
779,2017-11-01,Gaming - Aspire-GX,3087.393791009508,1
780,2017-12-01,Gaming - Aspire-GX,2758.629898741177,1
781,2018-01-01,Gaming - Aspire-GX,3939.0841581746063,1
782,2018-02-01,Gaming - Aspire-GX,2848.0639565267034,1
783,2018-03-01,Gaming - Aspire-GX,2236.086349192424,1
784,2018-04-01,Gaming - Aspire-GX,2563.341108136464,1
785,2018-05-01,Gaming - Aspire-GX,2445.498947003646,1
786,2018-06-01,Gaming - Aspire-GX,3072.9192683240144,1
787,2018-07-01,Gaming - Aspire-GX,1991.958065440575,1
788,2018-08-01,Gaming - Aspire-GX,1719.1517289744634,1
789,2018-09-01,Gaming - Aspire-GX,1907.826405654336,1
790,2018-10-01,Gaming - Aspire-GX,638.2578282506365,1
791,2018-11-01,Gaming - Aspire-GX,1195.7991897701081,1
792,2018-12-01,Gaming - Aspire-GX,1571.8384223320768,1
793,2019-01-01,Gaming - Aspire-GX,826.6739106451956,1
794,2019-02-01,Gaming - Aspire-GX,416.5359260062915,1
795,2019-03-01,Gaming - Aspire-GX,233.94308779156552,1
796,2019-04-01,Gaming - Aspire-GX,128.34806273475274,1
797,2019-05-01,Gaming - Aspire-GX,71.735712869124,1
798,2019-06-01,Gaming - Aspire-GX,42.185309807445584,1
799,2019-07-01,Gaming - Aspire-GX,21.62370040186242,1
800,2019-08-01,Gaming - Aspire-GX,14.100702155119151,1
801,2019-09-01,Gaming - Aspire-GX,7.871518049352132,1
802,2019-10-01,Gaming - Aspire-GX,2.392901893684917,1
803,2019-11-01,Gaming - Aspire-GX,1.3189371210364378,1
804,2019-12-01,Gaming - Aspire-GX,2.725228352011242,1
805,2020-01-01,Gaming - Aspire-GX,2.19629735437432,1
806,2020-02-01,Gaming - Aspire-GX,-1.155038510769225,1
807,2020-03-01,Gaming - Aspire-GX,1.350409565465455,1
808,2020-04-01,Gaming - Aspire-GX,-1.2476853113325033,1
809,2020-05-01,Gaming - Aspire-GX,-0.6975491640827733,1
810,2020-06-01,Gaming - Aspire-GX,1.6108037456866886,1
811,2020-07-01,Gaming - Aspire-GX,-1.1030348273832036,1
812,2020-08-01,Gaming - Aspire-GX,1.4153486655744658,1
813,2020-09-01,Gaming - Aspire-GX,0.5441722291520543,1
814,2020-10-01,Gaming - Aspire-GX,-1.5671864064518808,1
815,2020-11-01,Gaming - Aspire-GX,-0.8727339374536016,1
816,2020-12-01,Gaming - Aspire-GX,1.5172035827314219,1
817,2021-01-01,Gaming - Aspire-GX,0.8397681028367379,1
818,2021-02-01,Gaming - Aspire-GX,-1.5266526850431217,1
819,2021-03-01,Gaming - Aspire-GX,1.1599504111813155,1
820,2021-04-01,Gaming - Aspire-GX,-1.3598228556596417,1
821,2021-05-01,Gaming - Aspire-GX,-0.7190435411347633,1
822,2021-06-01,Gaming - Aspire-GX,1.5899829012225881,1
823,2021-07-01,Gaming - Aspire-GX,-1.1265988353444882,1
824,2021-08-01,Gaming - Aspire-GX,1.9808676668179326,1
825,2021-09-01,Gaming - Aspire-GX,-1.2706350217963194,1
826,2021-10-01,Gaming - Aspire-GX,-0.3248725950156751,1
827,2017-03-01,Gaming - Aspire-GX-AMD,,1
828,2017-04-01,Gaming - Aspire-GX-AMD,,1
829,2017-05-01,Gaming - Aspire-GX-AMD,,1
830,2017-06-01,Gaming - Aspire-GX-AMD,,1
831,2017-07-01,Gaming - Aspire-GX-AMD,,1
832,2017-08-01,Gaming - Aspire-GX-AMD,,1
833,2017-09-01,Gaming - Aspire-GX-AMD,,1
834,2017-10-01,Gaming - Aspire-GX-AMD,,1
835,2017-11-01,Gaming - Aspire-GX-AMD,,1
836,2017-12-01,Gaming - Aspire-GX-AMD,,1
837,2018-01-01,Gaming - Aspire-GX-AMD,,1
838,2018-02-01,Gaming - Aspire-GX-AMD,,1
839,2018-03-01,Gaming - Aspire-GX-AMD,449.35023703954465,1
840,2018-04-01,Gaming - Aspire-GX-AMD,586.7052771147376,1
841,2018-05-01,Gaming - Aspire-GX-AMD,1292.6169868556935,1
842,2018-06-01,Gaming - Aspire-GX-AMD,458.21430571177444,1
843,2018-07-01,Gaming - Aspire-GX-AMD,407.77943408594433,1
844,2018-08-01,Gaming - Aspire-GX-AMD,367.41504763154245,1
845,2018-09-01,Gaming - Aspire-GX-AMD,332.8756376163437,1
846,2018-10-01,Gaming - Aspire-GX-AMD,303.6838748723163,1
847,2018-11-01,Gaming - Aspire-GX-AMD,-0.0006764894107851305,1
848,2018-12-01,Gaming - Aspire-GX-AMD,5.007336955661904,1
849,2019-01-01,Gaming - Aspire-GX-AMD,0.0006195101106247769,1
850,2019-02-01,Gaming - Aspire-GX-AMD,-10.002302786061597,1
851,2019-03-01,Gaming - Aspire-GX-AMD,11.998344568411168,1
852,2019-04-01,Gaming - Aspire-GX-AMD,19.571364770218864,1
853,2019-05-01,Gaming - Aspire-GX-AMD,-5.518991343733681e-05,1
854,2019-06-01,Gaming - Aspire-GX-AMD,-8.548465510460623e-05,1
855,2019-07-01,Gaming - Aspire-GX-AMD,-0.00010025449226858107,1
856,2019-08-01,Gaming - Aspire-GX-AMD,-17.340085541746735,1
857,2019-09-01,Gaming - Aspire-GX-AMD,-3.2586670196454497,1
858,2019-10-01,Gaming - Aspire-GX-AMD,-7.892661406662546,1
859,2019-11-01,Gaming - Aspire-GX-AMD,-14.141496687905434,1
860,2019-12-01,Gaming - Aspire-GX-AMD,-8.52955578263876,1
861,2020-01-01,Gaming - Aspire-GX-AMD,5.001109988442403,1
862,2020-02-01,Gaming - Aspire-GX-AMD,-13.092019505054559,1
863,2020-03-01,Gaming - Aspire-GX-AMD,11.336514718515359,1
864,2020-04-01,Gaming - Aspire-GX-AMD,47.613100990880284,1
865,2020-05-01,Gaming - Aspire-GX-AMD,60.27536487413089,1
866,2020-06-01,Gaming - Aspire-GX-AMD,23.339166368213018,1
867,2020-07-01,Gaming - Aspire-GX-AMD,-15.524783452500305,1
868,2020-08-01,Gaming - Aspire-GX-AMD,-13.800104223735964,1
869,2020-09-01,Gaming - Aspire-GX-AMD,-6.848176319103166,1
870,2020-10-01,Gaming - Aspire-GX-AMD,-8.978147699709133,1
871,2020-11-01,Gaming - Aspire-GX-AMD,-12.050195611848835,1
872,2020-12-01,Gaming - Aspire-GX-AMD,-8.658069056709468,1
873,2021-01-01,Gaming - Aspire-GX-AMD,-0.6536228567522508,1
874,2021-02-01,Gaming - Aspire-GX-AMD,-14.211626518377296,1
875,2021-03-01,Gaming - Aspire-GX-AMD,4.601523196835554,1
876,2021-04-01,Gaming - Aspire-GX-AMD,24.36505024795878,1
877,2021-05-01,Gaming - Aspire-GX-AMD,33.106524717089584,1
878,2021-06-01,Gaming - Aspire-GX-AMD,13.348635822344722,1
879,2021-07-01,Gaming - Aspire-GX-AMD,-9.85067302565852,1
880,2021-08-01,Gaming - Aspire-GX-AMD,0.4564728851472226,1
881,2021-09-01,Gaming - Aspire-GX-AMD,0.8555858927894702,1
882,2021-10-01,Gaming - Aspire-GX-AMD,-0.33033544918384905,1
883,2018-02-01,Gateway-TC series,,1
884,2018-03-01,Gateway-TC series,,1
885,2018-04-01,Gateway-TC series,,1
886,2018-05-01,Gateway-TC series,,1
887,2018-06-01,Gateway-TC series,,1
888,2018-07-01,Gateway-TC series,,1
889,2018-08-01,Gateway-TC series,,1
890,2018-09-01,Gateway-TC series,,1
891,2018-10-01,Gateway-TC series,,1
892,2018-11-01,Gateway-TC series,,1
893,2018-12-01,Gateway-TC series,,1
894,2019-01-01,Gateway-TC series,,1
895,2019-02-01,Gateway-TC series,544.9307646616382,1
896,2019-03-01,Gateway-TC series,397.6516635473458,1
897,2019-04-01,Gateway-TC series,312.25422362067695,1
898,2019-05-01,Gateway-TC series,19.752540882256156,1
899,2019-06-01,Gateway-TC series,27.6926237335149,1
900,2019-07-01,Gateway-TC series,578.0000110371726,1
901,2019-08-01,Gateway-TC series,230.35429073156035,1
902,2019-09-01,Gateway-TC series,187.19887082835024,1
903,2019-10-01,Gateway-TC series,157.07141532602867,1
904,2019-11-01,Gateway-TC series,219.09421989790204,1
905,2019-12-01,Gateway-TC series,376.2091454667398,1
906,2020-01-01,Gateway-TC series,182.7813270672697,1
907,2020-02-01,Gateway-TC series,-22.501300613421833,1
908,2020-03-01,Gateway-TC series,556.2612237434794,1
909,2020-04-01,Gateway-TC series,282.940626327504,1
910,2020-05-01,Gateway-TC series,409.53295622043606,1
911,2020-06-01,Gateway-TC series,872.4767996778132,1
912,2020-07-01,Gateway-TC series,300.6056334034368,1
913,2020-08-01,Gateway-TC series,389.86592826672495,1
914,2020-09-01,Gateway-TC series,435.85158921501903,1
915,2020-10-01,Gateway-TC series,326.3392411462719,1
916,2020-11-01,Gateway-TC series,417.0460689615511,1
917,2020-12-01,Gateway-TC series,339.9805600728459,1
918,2021-01-01,Gateway-TC series,441.6736146805903,1
919,2021-02-01,Gateway-TC series,566.120381857117,1
920,2021-03-01,Gateway-TC series,291.930890386771,1
921,2021-04-01,Gateway-TC series,158.41408522012205,1
922,2021-05-01,Gateway-TC series,318.6492982142651,1
923,2021-06-01,Gateway-TC series,248.49175346608143,1
924,2021-07-01,Gateway-TC series,191.2244921399616,1
925,2021-08-01,Gateway-TC series,157.0365406907649,1
926,2021-09-01,Gateway-TC series,24.69207109865158,1
927,2021-10-01,Gateway-TC series,156.28396953961402,1
928,2020-04-01,Gateway-XC Series,282.940626327504,1
929,2019-11-01,K8,,1
930,2019-12-01,K8,,1
931,2020-01-01,K8,,1
932,2020-02-01,K8,,1
933,2020-03-01,K8,,1
934,2020-04-01,K8,,1
935,2020-05-01,K8,,1
936,2020-06-01,K8,,1
937,2020-07-01,K8,,1
938,2020-08-01,K8,,1
939,2020-09-01,K8,,1
940,2020-10-01,K8,,1
941,2020-11-01,K8,38.52066080163945,1
942,2020-12-01,K8,118.32289711363288,1
943,2021-01-01,K8,70.81697852078827,1
944,2021-02-01,K8,94.69480024163812,1
945,2021-03-01,K8,179.5901578444668,1
946,2021-04-01,K8,202.82318602056955,1
947,2021-05-01,K8,130.1769304523391,1
948,2021-06-01,K8,200.85670520203828,1
949,2021-07-01,K8,153.02402382854913,1
950,2021-08-01,K8,362.69284808633904,1
951,2021-09-01,K8,178.79793107324986,1
952,2021-10-01,K8,158.23704452393392,1
953,2016-12-01,M4,,1
954,2017-01-01,M4,,1
955,2017-02-01,M4,,1
956,2017-03-01,M4,,1
957,2017-04-01,M4,,1
958,2017-05-01,M4,,1
959,2017-06-01,M4,,1
960,2017-07-01,M4,,1
961,2017-08-01,M4,,1
962,2017-09-01,M4,,1
963,2017-10-01,M4,,1
964,2017-11-01,M4,,1
965,2017-12-01,M4,13344.884210283377,1
966,2018-01-01,M4,28707.95660200225,1
967,2018-02-01,M4,16570.585083511793,1
968,2018-03-01,M4,3687.9729373716023,1
969,2018-04-01,M4,12274.298274695353,1
970,2018-05-01,M4,15981.40741813444,1
971,2018-06-01,M4,17415.462082880073,1
972,2018-07-01,M4,17784.276720633905,1
973,2018-08-01,M4,16739.11222197357,1
974,2018-09-01,M4,8810.695163606171,1
975,2018-10-01,M4,18054.81312484721,1
976,2018-11-01,M4,15000.502120433317,1
977,2018-12-01,M4,18424.288006270628,1
978,2019-01-01,M4,1323.0915454176607,1
979,2019-02-01,M4,3218.0908617873083,1
980,2019-03-01,M4,4265.081594708605,1
981,2019-04-01,M4,4396.609705622936,1
982,2019-05-01,M4,5944.621194821797,1
983,2019-06-01,M4,7502.815439497437,1
984,2019-07-01,M4,9484.501003263367,1
985,2019-08-01,M4,11316.567245959004,1
986,2019-09-01,M4,5304.149538796919,1
987,2019-10-01,M4,9336.68147317937,1
988,2019-11-01,M4,8302.230761119083,1
989,2019-12-01,M4,7138.16252666823,1
990,2020-01-01,M4,5255.575788728443,1
991,2020-02-01,M4,4008.9726406002887,1
992,2020-03-01,M4,4981.746435733014,1
